|scenario_set|         MST|            features|prediction|30min|60min|90min|120min|
|          26| 1.6797216E9|[1.6797216E9,988....|      18.0| 18.0| 18.0| 18.0|  18.0|
|          26|1.67972166E9|[1.67972166E9,990...|      18.0| 18.0| 18.0| 18.0|  18.0|
|          26|1.67972172E9|[1.67972172E9,992...|      18.0| 18.0| 18.0| 18.0|  18.0|
|          26|1.67972178E9|[1.67972178E9,992...|      17.0| 17.0| 17.0| 17.0|  17.0|
|          26|1.67972184E9|[1.67972184E9,994...|      18.0| 18.0| 18.0| 18.0|  18.0|
|          26| 1.6797219E9|[1.6797219E9,994....|      18.0| 18.0| 18.0| 18.0|  18.0|
|          26|1.67972196E9|[1.67972196E9,991...|      18.0| 18.0| 18.0| 18.0|  18.0|
|          26|1.67972202E9|[1.67972202E9,990...|      18.0| 18.0| 18.0| 18.0|  18.0|
|          26|1.67972208E9|[1.67972208E9,992...|      18.0| 18.0| 18.0| 18.0|  18.0|
|          26|1.67972214E9|[1.67972214E9,995...|      18.0| 18.0| 18.0| 18.0|  18.0|
|          26| 1.6797222E9|[1.6797222E9,996....|      18.0| 18.0| 18.0| 18.0|  18.0|
|          26|1.67972226E9|[1.67972226E9,999...|      18.0| 18.0| 18.0| 18.0|  18.0|
|          26|1.67972232E9|[1.67972232E9,100...|      18.0| 18.0| 18.0| 18.0|  18.0|
|          26|1.67972238E9|[1.67972238E9,100...|      18.0| 18.0| 18.0| 18.0|  18.0|
|          26|1.67972244E9|[1.67972244E9,100...|      18.0| 18.0| 18.0| 18.0|  18.0|
|          26| 1.6797225E9|[1.6797225E9,1010...|      17.0| 17.0| 17.0| 17.0|  17.0|
|          26|1.67972256E9|[1.67972256E9,101...|      18.0| 18.0| 18.0| 18.0|  18.0|
|          26|1.67972262E9|[1.67972262E9,101...|      18.0| 18.0| 18.0| 18.0|  18.0|
|          26|1.67972268E9|[1.67972268E9,101...|      18.0| 18.0| 18.0| 18.0|  18.0|
|          26|1.67972274E9|[1.67972274E9,101...|      18.0| 18.0| 18.0| 18.0|  18.0|
|          26| 1.6797228E9|[1.6797228E9,1008...|      17.0| 17.0| 17.0| 17.0|  17.0|
|          26|1.67972286E9|[1.67972286E9,101...|      18.0| 18.0| 18.0| 18.0|  18.0|
|          26|1.67972292E9|[1.67972292E9,101...|      18.0| 18.0| 18.0| 18.0|  18.0|
|          26|1.67972298E9|[1.67972298E9,101...|      18.0| 18.0| 18.0| 18.0|  18.0|
|          26|1.67972304E9|[1.67972304E9,100...|      18.0| 18.0| 18.0| 18.0|  18.0|
|          26| 1.6797231E9|[1.6797231E9,1009...|      18.0| 18.0| 18.0| 18.0|  18.0|
|          26|1.67972316E9|[1.67972316E9,100...|      18.0| 18.0| 18.0| 18.0|  18.0|
|          26|1.67972322E9|[1.67972322E9,100...|      18.0| 18.0| 18.0| 18.0|  18.0|
|          26|1.67972328E9|[1.67972328E9,100...|      17.0| 17.0| 17.0| 17.0|  17.0|
|          26|1.67972334E9|[1.67972334E9,101...|      17.0| 17.0| 17.0| 17.0|  17.0|
|          26| 1.6797234E9|[1.6797234E9,1013...|      18.0| 18.0| 18.0| 18.0|  18.0|
|          26|1.67972346E9|[1.67972346E9,101...|      18.0| 18.0| 18.0| 18.0|  18.0|
|          26|1.67972352E9|[1.67972352E9,101...|      17.0| 17.0| 17.0| 17.0|  17.0|
|          26|1.67972358E9|[1.67972358E9,101...|      18.0| 18.0| 18.0| 18.0|  18.0|
|          26|1.67972364E9|[1.67972364E9,101...|      18.0| 18.0| 18.0| 18.0|  18.0|
|          26| 1.6797237E9|[1.6797237E9,1018...|      18.0| 18.0| 18.0| 18.0|  18.0|
|          26|1.67972376E9|[1.67972376E9,102...|      18.0| 18.0| 18.0| 18.0|  18.0|
|          26|1.67972382E9|[1.67972382E9,102...|      18.0| 18.0| 18.0| 18.0|  18.0|
|          26|1.67972388E9|[1.67972388E9,102...|      18.0| 18.0| 18.0| 18.0|  18.0|
|          26|1.67972394E9|[1.67972394E9,102...|      18.0| 18.0| 18.0| 18.0|  18.0|
|          26|  1.679724E9|[1.679724E9,1026....|      17.0| 17.0| 17.0| 17.0|  17.0|
|          26|1.67972406E9|[1.67972406E9,102...|      18.0| 18.0| 18.0| 18.0|  18.0|
|          26|1.67972412E9|[1.67972412E9,102...|      17.0| 17.0| 17.0| 17.0|  17.0|
|          26|1.67972418E9|[1.67972418E9,102...|      17.0| 17.0| 17.0| 17.0|  17.0|
|          26|1.67972424E9|[1.67972424E9,102...|      17.0| 17.0| 17.0| 17.0|  17.0|
|          26| 1.6797243E9|[1.6797243E9,1026...|      18.0| 18.0| 18.0| 18.0|  18.0|
|          26|1.67972436E9|[1.67972436E9,102...|      18.0| 18.0| 18.0| 18.0|  18.0|
|          26|1.67972442E9|[1.67972442E9,102...|      18.0| 18.0| 18.0| 18.0|  18.0|
|          26|1.67972448E9|[1.67972448E9,102...|      18.0| 18.0| 18.0| 18.0|  18.0|
|          26|1.67972454E9|[1.67972454E9,102...|      18.0| 18.0| 18.0| 18.0|  18.0|
|          26| 1.6797246E9|[1.6797246E9,1029...|      18.0| 18.0| 18.0| 18.0|  18.0|
|          26|1.67972466E9|[1.67972466E9,103...|      18.0| 18.0| 18.0| 18.0|  18.0|
|          26|1.67972472E9|[1.67972472E9,103...|      18.0| 18.0| 18.0| 18.0|  18.0|
|          26|1.67972478E9|[1.67972478E9,103...|      17.0| 17.0| 17.0| 17.0|  17.0|
|          26|1.67972484E9|[1.67972484E9,103...|      18.0| 18.0| 18.0| 18.0|  18.0|
|          26| 1.6797249E9|[1.6797249E9,1031...|      17.0| 17.0| 17.0| 17.0|  17.0|
|          26|1.67972496E9|[1.67972496E9,102...|      17.0| 17.0| 17.0| 17.0|  17.0|
|          26|1.67972502E9|[1.67972502E9,102...|      17.0| 17.0| 17.0| 17.0|  17.0|
|          26|1.67972508E9|[1.67972508E9,102...|      17.0| 17.0| 17.0| 17.0|  17.0|
|          26|1.67972514E9|[1.67972514E9,102...|      17.0| 17.0| 17.0| 17.0|  17.0|
|          26| 1.6797252E9|[1.6797252E9,1025...|      17.0| 17.0| 17.0| 17.0|  17.0|
|          26|1.67972526E9|[1.67972526E9,102...|      17.0| 17.0| 17.0| 17.0|  17.0|
|          26|1.67972532E9|[1.67972532E9,102...|      18.0| 18.0| 18.0| 18.0|  18.0|
|          26|1.67972538E9|[1.67972538E9,102...|      17.0| 17.0| 17.0| 17.0|  17.0|
|          26|1.67972544E9|[1.67972544E9,102...|      18.0| 18.0| 18.0| 18.0|  18.0|
|          26| 1.6797255E9|[1.6797255E9,1024...|      18.0| 18.0| 18.0| 18.0|  18.0|
|          26|1.67972556E9|[1.67972556E9,102...|      18.0| 18.0| 18.0| 18.0|  18.0|
|          26|1.67972562E9|[1.67972562E9,102...|      18.0| 18.0| 18.0| 18.0|  18.0|
|          26|1.67972568E9|[1.67972568E9,102...|      17.0| 17.0| 17.0| 17.0|  17.0|
|          26|1.67972574E9|[1.67972574E9,102...|      18.0| 18.0| 18.0| 18.0|  18.0|
|          26| 1.6797258E9|[1.6797258E9,1028...|      17.0| 17.0| 17.0| 17.0|  17.0|
|          26|1.67972586E9|[1.67972586E9,102...|      17.0| 17.0| 17.0| 17.0|  17.0|
|          26|1.67972592E9|[1.67972592E9,102...|      18.0| 18.0| 18.0| 18.0|  18.0|
|          26|1.67972598E9|[1.67972598E9,103...|      17.0| 17.0| 17.0| 17.0|  17.0|
|          26|1.67972604E9|[1.67972604E9,103...|      17.0| 17.0| 17.0| 17.0|  17.0|
|          26| 1.6797261E9|[1.6797261E9,1033...|      17.0| 17.0| 17.0| 17.0|  17.0|
|          26|1.67972616E9|[1.67972616E9,103...|      17.0| 17.0| 17.0| 17.0|  17.0|
|          26|1.67972622E9|[1.67972622E9,103...|      17.0| 17.0| 17.0| 17.0|  17.0|
|          26|1.67972628E9|[1.67972628E9,103...|      17.0| 17.0| 17.0| 17.0|  17.0|
|          26|1.67972634E9|[1.67972634E9,103...|      17.0| 17.0| 17.0| 17.0|  17.0|
|          26| 1.6797264E9|[1.6797264E9,1032...|      17.0| 17.0| 17.0| 17.0|  17.0|
|          26|1.67972646E9|[1.67972646E9,103...|      17.0| 17.0| 17.0| 17.0|  17.0|
|          26|1.67972652E9|[1.67972652E9,103...|      17.0| 17.0| 17.0| 17.0|  17.0|
|          26|1.67972658E9|[1.67972658E9,103...|      17.0| 17.0| 17.0| 17.0|  17.0|
|          26|1.67972664E9|[1.67972664E9,103...|      17.0| 17.0| 17.0| 17.0|  17.0|
|          26| 1.6797267E9|[1.6797267E9,1030...|      17.0| 17.0| 17.0| 17.0|  17.0|
|          26|1.67972676E9|[1.67972676E9,103...|      17.0| 17.0| 17.0| 17.0|  17.0|
|          26|1.67972682E9|[1.67972682E9,102...|      17.0| 17.0| 17.0| 17.0|  17.0|
|          26|1.67972688E9|[1.67972688E9,102...|      17.0| 17.0| 17.0| 17.0|  17.0|
|          26|1.67972694E9|[1.67972694E9,102...|      17.0| 17.0| 17.0| 17.0|  17.0|
|          26|  1.679727E9|[1.679727E9,1027....|      17.0| 17.0| 17.0| 17.0|  17.0|
|          26|1.67972706E9|[1.67972706E9,102...|      17.0| 17.0| 17.0| 17.0|  17.0|
|          26|1.67972712E9|[1.67972712E9,102...|      17.0| 17.0| 17.0| 17.0|  17.0|
|          26|1.67972718E9|[1.67972718E9,102...|      17.0| 17.0| 17.0| 17.0|  17.0|
|          26|1.67972724E9|[1.67972724E9,102...|      17.0| 17.0| 17.0| 17.0|  17.0|
|          26| 1.6797273E9|[1.6797273E9,1019...|      17.0| 17.0| 17.0| 17.0|  17.0|
|          26|1.67972736E9|[1.67972736E9,101...|      17.0| 17.0| 17.0| 17.0|  17.0|
|          26|1.67972742E9|[1.67972742E9,101...|      17.0| 17.0| 17.0| 17.0|  17.0|
|          26|1.67972748E9|[1.67972748E9,101...|      17.0| 17.0| 17.0| 17.0|  17.0|
|          26|1.67972754E9|[1.67972754E9,101...|      17.0| 17.0| 17.0| 17.0|  17.0|
|          26| 1.6797276E9|[1.6797276E9,1019...|      17.0| 17.0| 17.0| 17.0|  17.0|
|          26|1.67972766E9|[1.67972766E9,101...|      17.0| 17.0| 17.0| 17.0|  17.0|
|          26|1.67972772E9|[1.67972772E9,101...|      17.0| 17.0| 17.0| 17.0|  17.0|
|          26|1.67972778E9|[1.67972778E9,101...|      17.0| 17.0| 17.0| 17.0|  17.0|
|          26|1.67972784E9|[1.67972784E9,101...|      17.0| 17.0| 17.0| 17.0|  17.0|
|          26| 1.6797279E9|[1.6797279E9,1017...|      17.0| 17.0| 17.0| 17.0|  17.0|
|          26|1.67972796E9|[1.67972796E9,101...|      17.0| 17.0| 17.0| 17.0|  17.0|
|          26|1.67972802E9|[1.67972802E9,101...|      18.0| 18.0| 18.0| 18.0|  18.0|
|          26|1.67972808E9|[1.67972808E9,101...|      17.0| 17.0| 17.0| 17.0|  17.0|
|          26|1.67972814E9|[1.67972814E9,101...|      17.0| 17.0| 17.0| 17.0|  17.0|
|          26| 1.6797282E9|[1.6797282E9,1012...|      17.0| 17.0| 17.0| 17.0|  17.0|
|          26|1.67972826E9|[1.67972826E9,101...|      17.0| 17.0| 17.0| 17.0|  17.0|
|          26|1.67972832E9|[1.67972832E9,101...|      17.0| 17.0| 17.0| 17.0|  17.0|
|          26|1.67972838E9|[1.67972838E9,101...|      17.0| 17.0| 17.0| 17.0|  17.0|
|          26|1.67972844E9|[1.67972844E9,101...|      17.0| 17.0| 17.0| 17.0|  17.0|
|          26| 1.6797285E9|[1.6797285E9,1011...|      17.0| 17.0| 17.0| 17.0|  17.0|
|          26|1.67972856E9|[1.67972856E9,100...|      17.0| 17.0| 17.0| 17.0|  17.0|
|          26|1.67972862E9|[1.67972862E9,101...|      17.0| 17.0| 17.0| 17.0|  17.0|
|          26|1.67972868E9|[1.67972868E9,101...|      17.0| 17.0| 17.0| 17.0|  17.0|
|          26|1.67972874E9|[1.67972874E9,100...|      17.0| 17.0| 17.0| 17.0|  17.0|
|          26| 1.6797288E9|[1.6797288E9,1007...|      19.0| 19.0| 19.0| 19.0|  19.0|
|          26|1.67972886E9|[1.67972886E9,100...|      17.0| 17.0| 17.0| 17.0|  17.0|
|          26|1.67972892E9|[1.67972892E9,100...|      17.0| 17.0| 17.0| 17.0|  17.0|
|          26|1.67972898E9|[1.67972898E9,100...|      17.0| 17.0| 17.0| 17.0|  17.0|
|          26|1.67972904E9|[1.67972904E9,100...|      17.0| 17.0| 17.0| 17.0|  17.0|
|          26| 1.6797291E9|[1.6797291E9,1004...|      17.0| 17.0| 17.0| 17.0|  17.0|
|          26|1.67972916E9|[1.67972916E9,100...|      17.0| 17.0| 17.0| 17.0|  17.0|
|          26|1.67972922E9|[1.67972922E9,100...|      17.0| 17.0| 17.0| 17.0|  17.0|
|          26|1.67972928E9|[1.67972928E9,100...|      17.0| 17.0| 17.0| 17.0|  17.0|
|          26|1.67972934E9|[1.67972934E9,100...|      17.0| 17.0| 17.0| 17.0|  17.0|
|          26| 1.6797294E9|[1.6797294E9,999....|      17.0| 17.0| 17.0| 17.0|  17.0|
|          26|1.67972946E9|[1.67972946E9,997...|      17.0| 17.0| 17.0| 17.0|  17.0|
|          26|1.67972952E9|[1.67972952E9,996...|      17.0| 17.0| 17.0| 17.0|  17.0|
|          26|1.67972958E9|[1.67972958E9,996...|      19.0| 19.0| 19.0| 19.0|  19.0|
|          26|1.67972964E9|[1.67972964E9,994...|      17.0| 17.0| 17.0| 17.0|  17.0|
|          26| 1.6797297E9|[1.6797297E9,994....|      17.0| 17.0| 17.0| 17.0|  17.0|
|          26|1.67972976E9|[1.67972976E9,994...|      17.0| 17.0| 17.0| 17.0|  17.0|
|          26|1.67972982E9|[1.67972982E9,993...|      17.0| 17.0| 17.0| 17.0|  17.0|
|          26|1.67972988E9|[1.67972988E9,992...|      17.0| 17.0| 17.0| 17.0|  17.0|
|          26|1.67972994E9|[1.67972994E9,991...|      17.0| 17.0| 17.0| 17.0|  17.0|
|          26|   1.67973E9|[1.67973E9,991.16...|      17.0| 17.0| 17.0| 17.0|  17.0|
|          26|1.67973006E9|[1.67973006E9,990...|      17.0| 17.0| 17.0| 17.0|  17.0|
|          26|1.67973012E9|[1.67973012E9,986...|      17.0| 17.0| 17.0| 17.0|  17.0|
|          26|1.67973018E9|[1.67973018E9,984...|      17.0| 17.0| 17.0| 17.0|  17.0|
|          26|1.67973024E9|[1.67973024E9,982...|      17.0| 17.0| 17.0| 17.0|  17.0|
|          26| 1.6797303E9|[1.6797303E9,982....|      17.0| 17.0| 17.0| 17.0|  17.0|
|          26|1.67973036E9|[1.67973036E9,981...|      17.0| 17.0| 17.0| 17.0|  17.0|
|          26|1.67973042E9|[1.67973042E9,981...|      17.0| 17.0| 17.0| 17.0|  17.0|
|          26|1.67973048E9|[1.67973048E9,979...|      17.0| 17.0| 17.0| 17.0|  17.0|
|          26|1.67973054E9|[1.67973054E9,978...|      17.0| 17.0| 17.0| 17.0|  17.0|
|          26| 1.6797306E9|[1.6797306E9,977....|      17.0| 17.0| 17.0| 17.0|  17.0|
|          26|1.67973066E9|[1.67973066E9,976...|      17.0| 17.0| 17.0| 17.0|  17.0|
|          26|1.67973072E9|[1.67973072E9,975...|      19.0| 19.0| 19.0| 19.0|  19.0|
|          26|1.67973078E9|[1.67973078E9,974...|      17.0| 17.0| 17.0| 17.0|  17.0|
|          26|1.67973084E9|[1.67973084E9,972...|      17.0| 17.0| 17.0| 17.0|  17.0|
|          26| 1.6797309E9|[1.6797309E9,970....|      17.0| 17.0| 17.0| 17.0|  17.0|
|          26|1.67973096E9|[1.67973096E9,969...|      17.0| 17.0| 17.0| 17.0|  17.0|
|          26|1.67973102E9|[1.67973102E9,968...|      17.0| 17.0| 17.0| 17.0|  17.0|
|          26|1.67973108E9|[1.67973108E9,967...|      17.0| 17.0| 17.0| 17.0|  17.0|
|          26|1.67973114E9|[1.67973114E9,966...|      17.0| 17.0| 17.0| 17.0|  17.0|
|          26| 1.6797312E9|[1.6797312E9,966....|      19.0| 19.0| 19.0| 19.0|  19.0|
|          26|1.67973126E9|[1.67973126E9,965...|      19.0| 19.0| 19.0| 19.0|  19.0|
|          26|1.67973132E9|[1.67973132E9,964...|      17.0| 17.0| 17.0| 17.0|  17.0|
|          26|1.67973138E9|[1.67973138E9,964...|      17.0| 17.0| 17.0| 17.0|  17.0|
|          26|1.67973144E9|[1.67973144E9,961...|      17.0| 17.0| 17.0| 17.0|  17.0|
|          26| 1.6797315E9|[1.6797315E9,960....|      17.0| 17.0| 17.0| 17.0|  17.0|
|          26|1.67973156E9|[1.67973156E9,958...|      17.0| 17.0| 17.0| 17.0|  17.0|
|          26|1.67973162E9|[1.67973162E9,956...|      20.0| 20.0| 20.0| 20.0|  20.0|
|          26|1.67973168E9|[1.67973168E9,954...|      17.0| 17.0| 17.0| 17.0|  17.0|
|          26|1.67973174E9|[1.67973174E9,953...|      17.0| 17.0| 17.0| 17.0|  17.0|
|          26| 1.6797318E9|[1.6797318E9,953....|      17.0| 17.0| 17.0| 17.0|  17.0|
|          26|1.67973186E9|[1.67973186E9,952...|      17.0| 17.0| 17.0| 17.0|  17.0|
|          26|1.67973192E9|[1.67973192E9,951...|      17.0| 17.0| 17.0| 17.0|  17.0|
|          26|1.67973198E9|[1.67973198E9,950...|      19.0| 19.0| 19.0| 19.0|  19.0|
|          26|1.67973204E9|[1.67973204E9,950...|      20.0| 20.0| 20.0| 20.0|  20.0|
|          26| 1.6797321E9|[1.6797321E9,949....|      17.0| 17.0| 17.0| 17.0|  17.0|
|          26|1.67973216E9|[1.67973216E9,947...|      17.0| 17.0| 17.0| 17.0|  17.0|
|          26|1.67973222E9|[1.67973222E9,945...|      17.0| 17.0| 17.0| 17.0|  17.0|
|          26|1.67973228E9|[1.67973228E9,944...|      17.0| 17.0| 17.0| 17.0|  17.0|
|          26|1.67973234E9|[1.67973234E9,943...|      17.0| 17.0| 17.0| 17.0|  17.0|
|          26| 1.6797324E9|[1.6797324E9,941....|      17.0| 17.0| 17.0| 17.0|  17.0|
|          26|1.67973246E9|[1.67973246E9,940...|      19.0| 19.0| 19.0| 19.0|  19.0|
|          26|1.67973252E9|[1.67973252E9,939...|      17.0| 17.0| 17.0| 17.0|  17.0|
|          26|1.67973258E9|[1.67973258E9,938...|      17.0| 17.0| 17.0| 17.0|  17.0|
|          26|1.67973264E9|[1.67973264E9,937...|      17.0| 17.0| 17.0| 17.0|  17.0|
|          26| 1.6797327E9|[1.6797327E9,935....|      17.0| 17.0| 17.0| 17.0|  17.0|
|          26|1.67973276E9|[1.67973276E9,933...|      16.0| 16.0| 16.0| 16.0|  16.0|
|          26|1.67973282E9|[1.67973282E9,931...|      17.0| 17.0| 17.0| 17.0|  17.0|
|          26|1.67973288E9|[1.67973288E9,929...|      17.0| 17.0| 17.0| 17.0|  17.0|
|          26|1.67973294E9|[1.67973294E9,927...|      17.0| 17.0| 17.0| 17.0|  17.0|
|          27|  1.679712E9|[1.679712E9,649.9...|      11.0| 11.0| 11.0| 11.0|  11.0|
|          27|1.67971206E9|[1.67971206E9,652...|      11.0| 11.0| 11.0| 11.0|  11.0|
|          27|1.67971212E9|[1.67971212E9,656...|      11.0| 11.0| 11.0| 11.0|  11.0|
|          27|1.67971218E9|[1.67971218E9,659...|      11.0| 11.0| 11.0| 11.0|  11.0|
|          27|1.67971224E9|[1.67971224E9,662...|      11.0| 11.0| 11.0| 11.0|  11.0|
|          27| 1.6797123E9|[1.6797123E9,666....|      11.0| 11.0| 11.0| 11.0|  11.0|
|          27|1.67971236E9|[1.67971236E9,668...|      11.0| 11.0| 11.0| 11.0|  11.0|
|          27|1.67971242E9|[1.67971242E9,671...|      11.0| 11.0| 11.0| 11.0|  11.0|
|          27|1.67971248E9|[1.67971248E9,674...|      11.0| 11.0| 11.0| 11.0|  11.0|
|          27|1.67971254E9|[1.67971254E9,677...|      11.0| 11.0| 11.0| 11.0|  11.0|
|          27| 1.6797126E9|[1.6797126E9,680....|      11.0| 11.0| 11.0| 11.0|  11.0|
|          27|1.67971266E9|[1.67971266E9,683...|      11.0| 11.0| 11.0| 11.0|  11.0|
|          27|1.67971272E9|[1.67971272E9,686...|      11.0| 11.0| 11.0| 11.0|  11.0|
|          27|1.67971278E9|[1.67971278E9,689...|      11.0| 11.0| 11.0| 11.0|  11.0|
|          27|1.67971284E9|[1.67971284E9,692...|      11.0| 11.0| 11.0| 11.0|  11.0|
|          27| 1.6797129E9|[1.6797129E9,695....|      11.0| 11.0| 11.0| 11.0|  11.0|
|          27|1.67971296E9|[1.67971296E9,698...|      11.0| 11.0| 11.0| 11.0|  11.0|
|          27|1.67971302E9|[1.67971302E9,701...|      11.0| 11.0| 11.0| 11.0|  11.0|
|          27|1.67971308E9|[1.67971308E9,703...|      11.0| 11.0| 11.0| 11.0|  11.0|
|          27|1.67971314E9|[1.67971314E9,706...|      11.0| 11.0| 11.0| 11.0|  11.0|
|          27| 1.6797132E9|[1.6797132E9,709....|      11.0| 11.0| 11.0| 11.0|  11.0|
|          27|1.67971326E9|[1.67971326E9,713...|      11.0| 11.0| 11.0| 11.0|  11.0|
|          27|1.67971332E9|[1.67971332E9,715...|      11.0| 11.0| 11.0| 11.0|  11.0|
|          27|1.67971338E9|[1.67971338E9,718...|      11.0| 11.0| 11.0| 11.0|  11.0|
|          27|1.67971344E9|[1.67971344E9,721...|      11.0| 11.0| 11.0| 11.0|  11.0|
|          27| 1.6797135E9|[1.6797135E9,724....|      11.0| 11.0| 11.0| 11.0|  11.0|
|          27|1.67971356E9|[1.67971356E9,726...|      11.0| 11.0| 11.0| 11.0|  11.0|
|          27|1.67971362E9|[1.67971362E9,729...|      11.0| 11.0| 11.0| 11.0|  11.0|
|          27|1.67971368E9|[1.67971368E9,732...|      11.0| 11.0| 11.0| 11.0|  11.0|
|          27|1.67971374E9|[1.67971374E9,735...|      11.0| 11.0| 11.0| 11.0|  11.0|
|          27| 1.6797138E9|[1.6797138E9,737....|      11.0| 11.0| 11.0| 11.0|  11.0|
|          27|1.67971386E9|[1.67971386E9,740...|      11.0| 11.0| 11.0| 11.0|  11.0|
|          27|1.67971392E9|[1.67971392E9,743...|      11.0| 11.0| 11.0| 11.0|  11.0|
|          27|1.67971398E9|[1.67971398E9,746...|      11.0| 11.0| 11.0| 11.0|  11.0|
|          27|1.67971404E9|[1.67971404E9,749...|      11.0| 11.0| 11.0| 11.0|  11.0|
|          27| 1.6797141E9|[1.6797141E9,751....|      11.0| 11.0| 11.0| 11.0|  11.0|
|          27|1.67971416E9|[1.67971416E9,753...|      11.0| 11.0| 11.0| 11.0|  11.0|
|          27|1.67971422E9|[1.67971422E9,756...|      11.0| 11.0| 11.0| 11.0|  11.0|
|          27|1.67971428E9|[1.67971428E9,759...|      11.0| 11.0| 11.0| 11.0|  11.0|
|          27|1.67971434E9|[1.67971434E9,762...|      11.0| 11.0| 11.0| 11.0|  11.0|
|          27| 1.6797144E9|[1.6797144E9,765....|      11.0| 11.0| 11.0| 11.0|  11.0|
|          27|1.67971446E9|[1.67971446E9,768...|      11.0| 11.0| 11.0| 11.0|  11.0|
|          27|1.67971452E9|[1.67971452E9,770...|      11.0| 11.0| 11.0| 11.0|  11.0|
|          27|1.67971458E9|[1.67971458E9,772...|      11.0| 11.0| 11.0| 11.0|  11.0|
|          27|1.67971464E9|[1.67971464E9,775...|      11.0| 11.0| 11.0| 11.0|  11.0|
|          27| 1.6797147E9|[1.6797147E9,777....|      11.0| 11.0| 11.0| 11.0|  11.0|
|          27|1.67971476E9|[1.67971476E9,779...|      11.0| 11.0| 11.0| 11.0|  11.0|
|          27|1.67971482E9|[1.67971482E9,781...|      11.0| 11.0| 11.0| 11.0|  11.0|
|          27|1.67971488E9|[1.67971488E9,784...|      11.0| 11.0| 11.0| 11.0|  11.0|
|          27|1.67971494E9|[1.67971494E9,787...|      11.0| 11.0| 11.0| 11.0|  11.0|
|          27|  1.679715E9|[1.679715E9,788.8...|      11.0| 11.0| 11.0| 11.0|  11.0|
|          27|1.67971506E9|[1.67971506E9,790...|      11.0| 11.0| 11.0| 11.0|  11.0|
|          27|1.67971512E9|[1.67971512E9,793...|      11.0| 11.0| 11.0| 11.0|  11.0|
|          27|1.67971518E9|[1.67971518E9,796...|      11.0| 11.0| 11.0| 11.0|  11.0|
|          27|1.67971524E9|[1.67971524E9,799...|      11.0| 11.0| 11.0| 11.0|  11.0|
|          27| 1.6797153E9|[1.6797153E9,801....|      11.0| 11.0| 11.0| 11.0|  11.0|
